subject_ID,age_in_years,gender,gender_coded,info_choice,condition,catch_trials,fishing_choiceL,fishing_choiceR,RT_catch,RT_info_choice,RT_fishingR,RT_fishingL,items_countL,items_countR,agency_probL,agency_probR,EV_L,EV_R,SD_L,SD_R,uncertainty_level_L,uncertainty_level_R,delta_EV,delta_SD,delta_uncertainty_level,delta_agency,wob,avg_wob_RT,percent_comprehension,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,catch_trials_score,prop_correct_fishing
3714606,26,Female,2,1,trial_29,,0,0,,999.5,673.615,741.845,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,50,11.66666667,-3.333333333,6.871842709,9.428090416,1,3,-15,2.556247706,2,0,0.9,1435.8215,0.884615385,2,2,1,1,2,2,2,2,2,2,2,1,2,100,0.5
3714606,26,Female,2,0,trial_30,,0,0,,581.835,1645.46,661.655,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100,100,1.666666667,6.666666667,8.975274679,9.428090416,1,1,5,0.452815737,0,0,0.9,1435.8215,0.884615385,2,2,1,1,2,2,2,2,2,2,2,1,2,100,0.5
3714607,30,Female,2,1,trial_1,,,0,,7376.055,1873.17,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,100,-6.666666667,8.333333333,7.453559925,8.975274679,3,3,15,1.521714754,0,50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_2,,,,,3686.485,,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,0,-6.666666667,3.333333333,9.428090416,9.428090416,1,3,10,1.78E-15,2,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_3,,,,,894.87,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,0,-13.33333333,3.333333333,7.453559925,7.453559925,1,2,16.66666667,-8.88E-16,1,-50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_4,,,,,2289.935,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,0,6.666666667,-3.333333333,9.428090416,9.428090416,1,3,-10,0,2,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_5,,1,,,1499.1,,2181.13,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":4,""CanBig"":1,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",100,0,-8.333333333,8.333333333,8.975274679,6.871842709,0,2,16.66666667,-2.103431969,2,-100,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_6,,,1,,2558.25,3410.985,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,50,-10,5,8.164965809,9.574271078,2,2,15,1.409305268,0,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_7,,,1,,2720.315,1566.165,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",0,100,6.666666667,3.333333333,9.428090416,9.428090416,1,3,-3.333333333,0,2,100,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_8,,0,,,755.215,,1070.235,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100,0,5,6.666666667,9.574271078,9.428090416,2,1,1.666666667,-0.146180662,-1,-100,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_9,,1,,,2941.815,,1198.055,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",100,50,-1.666666667,-11.66666667,6.871842709,8.975274679,3,2,-10,2.103431969,-1,-50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_10,,1,1,,1112.21,2696.555,1320.77,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,50,6.666666667,3.333333333,7.453559925,7.453559925,3,2,-3.333333333,-8.88E-16,-1,-50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,,,,,catch_1,0,,,1561.74,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714607,30,Female,2,0,trial_11,,,,,2206.815,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,0,5,5,9.574271078,9.574271078,2,2,0,0,0,-50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_12,,,0,,9999.05,2335.375,,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",50,50,3.333333333,11.66666667,7.453559925,6.871842709,2,1,8.333333333,-0.581717216,-1,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_13,,,1,,1267.425,1036.115,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",0,50,-3.333333333,-10,9.428090416,8.164965809,3,2,-6.666666667,-1.263124607,-1,50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_14,,1,,,357.985,,1010.955,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",100,0,3.333333333,-5,9.428090416,9.574271078,3,2,-8.333333333,0.146180662,-1,-100,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_15,,0,,,453.2100001,,1579.6,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",100,50,1.666666667,-3.333333333,6.871842709,9.428090416,3,3,-5,2.556247706,0,-50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_16,,1,,,2606.325,,1297.415,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",100,0,-3.333333333,3.333333333,9.428090416,9.428090416,3,3,6.666666667,0,0,-100,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_17,,0,,,1403.245,,1123.035,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",100,0,5,-3.333333333,5,9.428090416,3,3,-8.333333333,4.428090416,0,-100,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_18,,1,1,,2051.24,1115.15,2379.83,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",100,100,3.333333333,-3.333333333,9.428090416,7.453559925,3,2,-6.666666667,-1.974530491,-1,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_19,,1,,,365.7450001,,1495.95,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",50,0,-5,5,9.574271078,9.574271078,2,2,10,0,0,-50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_20,,1,,,1892.675,,1618.96,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,0,1.666666667,1.666666667,6.871842709,6.871842709,3,3,0,0,0,-50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,,,,,catch_2,1,,,1471.105,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714607,30,Female,2,0,trial_21,,,,,964.3549999,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,0,8.333333333,-5,6.871842709,9.574271078,2,2,-13.33333333,2.702428368,0,-50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_22,,1,,,2660.27,,2512.965,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":4,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",100,0,-16.66666667,13.33333333,4.714045208,7.453559925,0,1,30,2.739514717,1,-100,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_23,,,1,,2196.47,1043.17,,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}",50,100,5,-6.666666667,7.637626158,7.453559925,1,3,-11.66666667,-0.184066233,2,50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_24,,,,,2203.715,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":1}",0,0,5,1.666666667,9.574271078,8.975274679,2,1,-3.333333333,-0.598996399,-1,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_25,,,1,,822.7400001,1058.39,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,50,-5,-3.333333333,9.574271078,9.428090416,2,3,1.666666667,-0.146180662,1,50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_26,,,,,661.345,,,"{""FishSmall"":5,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",0,0,11.66666667,6.666666667,3.726779962,9.428090416,0,1,-5,5.701310453,1,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_27,,1,1,,397.85,1330.34,2146.265,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",50,100,-6.666666667,-3.333333333,7.453559925,9.428090416,3,3,3.333333333,1.974530491,0,50,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_28,,0,1,,1398.46,1322.255,1002.07,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",100,100,6.666666667,-5,9.428090416,9.574271078,1,2,-11.66666667,0.146180662,1,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,1,trial_29,,,1,,485.84,755.84,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}",0,100,-5,-11.66666667,9.574271078,6.871842709,2,1,-6.666666667,-2.702428368,-1,100,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714607,30,Female,2,0,trial_30,,0,1,,370.215,1139.58,962.98,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}",100,100,8.333333333,-8.333333333,6.871842709,6.871842709,2,2,-16.66666667,0,0,0,1,805.5035,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_1,,1,,,7847,,969,"{""FishSmall"":1,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",100,0,3.333333333,0,9.428090416,8.164965809,3,2,-3.333333333,-1.263124607,-1,-100,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_2,,0,,,4017,,1963,"{""FishSmall"":0,""FishBig"":4,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":0}",100,50,13.33333333,-3.333333333,9.428090416,9.428090416,2,0,-16.66666667,0,-2,-50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_3,,,,,5731,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":3}",0,50,-6.666666667,-5,7.453559925,5,3,3,1.666666667,-2.453559925,0,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_4,,,1,,2820,2344,,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,50,-5,-5,9.574271078,9.574271078,2,2,0,0,0,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_5,,,0,,2413,1682,,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",50,100,0,13.33333333,11.54700538,4.714045208,4,0,13.33333333,-6.832960176,-4,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_6,,,1,,1019,857,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,100,-8.333333333,-3.333333333,6.871842709,9.428090416,2,3,5,2.556247706,1,100,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_7,,,0,,4905,2208,,"{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,50,11.66666667,5,8.975274679,9.574271078,2,2,-6.666666667,0.598996399,0,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_8,,,0,,3072,802,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",0,100,-13.33333333,8.333333333,7.453559925,8.975274679,1,0,21.66666667,1.521714754,-1,100,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_9,,,,,3916,,,"{""FishSmall"":1,""FishBig"":3,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":3,""Seaweed"":2}",0,0,11.66666667,-11.66666667,8.975274679,8.975274679,2,2,-23.33333333,0,0,0,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_10,,,1,,7043,944,,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",50,100,10,-10,8.164965809,8.164965809,2,2,-20,0,0,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,,,,,catch_1,0,,,1102,,,,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714609,19,Male,1,1,trial_11,,,0,,4829,1477,,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}",0,100,3.333333333,10,9.428090416,8.164965809,0,2,6.666666667,-1.263124607,2,100,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_12,,,0,,9525,3699,,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}",50,100,0,1.666666667,8.164965809,6.871842709,2,3,1.666666667,-1.2931231,1,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_13,,1,,,1134,,871,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",100,50,-10,-15,8.164965809,5,2,0,-5,-3.164965809,-2,-50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_14,,0,,,3477,,2012,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":2,""Seaweed"":1}",50,0,3.333333333,-11.66666667,7.453559925,6.871842709,2,1,-15,-0.581717216,-1,-50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_15,,1,,,5205,,1031,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":4,""Seaweed"":0}",100,0,-6.666666667,-16.66666667,9.428090416,4.714045208,1,0,-10,-4.714045208,-1,-100,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_16,,0,,,2849,,1542,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",100,0,5,5,9.574271078,9.574271078,2,2,0,0,0,-100,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_17,,1,,,2417,,1787,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",50,0,-6.666666667,8.333333333,7.453559925,8.975274679,3,0,15,1.521714754,-3,-50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_18,,0,1,,3653,1479,2826,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",50,100,1.666666667,-5,6.871842709,9.574271078,3,2,-6.666666667,2.702428368,-1,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_19,,,,,775,,,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",50,0,5,8.333333333,9.574271078,8.975274679,2,3,3.333333333,-0.598996399,1,-50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_20,,,,,897,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",0,50,6.666666667,-3.333333333,9.428090416,9.428090416,1,3,-10,0,2,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,,,,,catch_2,1,,,889,,,,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":3,""Seaweed"":0}",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1
3714609,19,Male,1,1,trial_21,,,,,4522,,,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":2,""CanBig"":0,""Seaweed"":2}",0,0,5,0,7.637626158,8.164965809,1,2,-5,0.527339651,1,0,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_22,,0,0,,996,2217,713,"{""FishSmall"":2,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",100,50,5,6.666666667,9.574271078,9.428090416,2,1,1.666666667,-0.146180662,-1,-50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_23,,1,1,,4368,788,1391,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":4,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":1}",50,100,-3.333333333,-6.666666667,9.428090416,9.428090416,0,1,-3.333333333,-1.78E-15,1,50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_24,,,,,3890,,,"{""FishSmall"":3,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",50,50,6.666666667,13.33333333,9.428090416,4.714045208,1,0,6.666666667,-4.714045208,-1,0,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,0,trial_25,,1,,,1343,,723,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":3,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",100,0,-8.333333333,-13.33333333,6.871842709,7.453559925,2,1,-5,0.581717216,-1,-100,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_26,,0,,,3175,,583,"{""FishSmall"":2,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":5,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",100,50,10,6.666666667,8.164965809,7.453559925,2,0,-3.333333333,-0.711405884,-2,-50,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
3714609,19,Male,1,1,trial_27,,0,1,,1073,649,1445,"{""FishSmall"":3,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",100,100,11.66666667,-10,6.871842709,8.164965809,1,2,-21.66666667,1.2931231,1,0,1,934.7,0.961538462,2,2,2,2,2,2,1,2,2,2,2,2,2,100,1
